,,RowID,Original_SMILES,DFT_opt_Charge_P,Origin,selfies,QED,SA_score
1364,3797,3797,OCF,,Fourth Iter,[O][C][F],,
1365,3799,3799,C(=N)CC#N,,Fourth Iter,[C][=Branch1][C][=N][C][C][#N],,
1366,3800,3800,C=CN=NC=NN,,Fourth Iter,[C][=C][N][=N][C][=N][N],0.23829457870884574,5.761664343865657
1367,3801,3801,N#CCCN=C=CC,,Fourth Iter,[N][#C][C][C][N][=C][=C][C],0.39018679623387964,5.029779304444668
1368,3806,3806,C=C=C=C=C=O,,Fourth Iter,[C][=C][=C][=C][=C][=O],,
1369,3809,3809,C=CCC=CC1=NO1,,Fourth Iter,[C][=C][C][C][=C][C][=N][O][Ring1][Ring1],,
1370,3810,3810,C(C)#CON,,Fourth Iter,[C][Branch1][C][C][#C][O][N],0.2967972100795859,5.3746452186599605
1371,3813,3813,CC(O)F,,Fourth Iter,[C][C][Branch1][C][O][F],,
1372,3814,3814,C=CCF,,Fourth Iter,[C][=C][C][F],,
1373,3816,3816,NC=CCN=C,,Fourth Iter,[N][C][=C][C][N][=C],0.40247796784804846,5.356247173794837
1374,3818,3818,C1OCC1,,Fourth Iter,[C][O][C][C][Ring1][Ring2],0.5602147419689045,4.126622048044581
1375,3819,3819,C=C=O,,Fourth Iter,[C][=C][=O],,
1376,3821,3821,C=CCC=C=CCF,,Fourth Iter,[C][=C][C][C][=C][=C][C][F],,
1377,3823,3823,O=C=CN,,Fourth Iter,[O][=C][=C][N],0.36698947048006364,5.354511011255284
1378,3824,3824,C=NN=NC#N,,Fourth Iter,[C][=N][N][=N][C][#N],,
1379,3825,3825,N=NC=CN=C,,Fourth Iter,[N][=N][C][=C][N][=C],0.31089592880512606,5.84938510482932
1380,3829,3829,C=CCOC=N,,Fourth Iter,[C][=C][C][O][C][=N],0.16247315579221508,4.960734176447358
1381,3830,3830,FCCC,,Fourth Iter,[F][C][C][C],0.4624632244878138,3.984831412593076
1382,3831,3831,C=NCCC=C=NN,,Fourth Iter,[C][=N][C][C][C][=C][=N][N],0.310679596719153,5.749518205543569
1383,3833,3833,N(C)C=O,,Fourth Iter,[N][Branch1][C][C][C][=O],,
1384,3834,3834,CC=C=C=NC=C,,Fourth Iter,[C][C][=C][=C][=N][C][=C],0.29603132370995594,5.799048959250273
1385,3838,3838,C=NCON=CN,,Fourth Iter,[C][=N][C][O][N][=C][N],0.22571645824000544,5.6259720361733505
1386,3839,3839,C=NC=NOOC,,Fourth Iter,[C][=N][C][=N][O][O][C],0.12272508157002768,5.5402037669425805
1387,3841,3841,N=NF,,Fourth Iter,[N][=N][F],,
1388,3842,3842,N=NCCC,,Fourth Iter,[N][=N][C][C][C],0.38825568678249817,4.4582801299025645
1389,3843,3843,C=1=C=NCC=1,,Fourth Iter,[C][=C][=N][C][C][=Ring1][Branch1],0.4544719526890387,6.2848185914410255
1390,3844,3844,N1=C=CCC#CN1,,Fourth Iter,[N][=C][=C][C][C][#C][N][Ring1][#Branch1],0.486896820301771,6.666321555404119
1391,3846,3846,CC=NNOON,,Fourth Iter,[C][C][=N][N][O][O][N],0.215967977270425,5.503524440019504
1392,3848,3848,C1CC1=O,,Fourth Iter,[C][C][C][Ring1][Ring1][=O],,
1393,3849,3849,NC=NC=NN,,Fourth Iter,[N][C][=N][C][=N][N],0.281623470612238,5.584403141964599
1394,3851,3851,C=C=C=NCC#CC#N,,Fourth Iter,[C][=C][=C][=N][C][C][#C][C][#N],,
1395,3852,3852,C#1OC#1,,Fourth Iter,[C][O][C][#Ring1][Ring1],,
1396,3855,3855,C#CCC=NOC,,Fourth Iter,[C][#C][C][C][=N][O][C],0.16683158097844314,5.035550401557966
1397,3856,3856,C=C=NNC#CC=N,,Fourth Iter,[C][=C][=N][N][C][#C][C][=N],0.24542224212683397,6.0402637000490635
1398,3857,3857,C(CC)=N,,Fourth Iter,[C][Branch1][Ring1][C][C][=N],0.35380441141486113,4.80392773366331
1399,3858,3858,C#CCNCC=N,,Fourth Iter,[C][#C][C][N][C][C][=N],0.2322863809773357,4.865960978481043
1400,3859,3859,C1=C=CCC1,,Fourth Iter,[C][=C][=C][C][C][Ring1][Branch1],0.45951541277612656,5.922144950133507
1401,3862,3862,C=NCNN=NCN=N,,Fourth Iter,[C][=N][C][N][N][=N][C][N][=N],0.23404962143277735,6.044131834749149
1402,3865,3865,C1=NC#CN=N1,,Fourth Iter,[C][=N][C][#C][N][=N][Ring1][=Branch1],,
1403,3867,3867,N1CCC1F,,Fourth Iter,[N][C][C][C][Ring1][Ring2][F],,
1404,3873,3873,FCC#N,,Fourth Iter,[F][C][C][#N],,
1405,3875,3875,CCCNCCN,,Fourth Iter,[C][C][C][N][C][C][N],0.36753898658379147,3.828823478481043
1406,3877,3877,C1#CC=COC1,,Fourth Iter,[C][#C][C][=C][O][C][Ring1][=Branch1],0.4737871495323023,6.1223589966783
1407,3878,3878,N=NN=CNN,,Fourth Iter,[N][=N][N][=C][N][N],0.14629435609610533,5.496943195014997
1408,3886,3886,C1C#CC#C1,,Fourth Iter,[C][C][#C][C][#C][Ring1][Branch1],,
1409,3888,3888,OC#CC=C,,Fourth Iter,[O][C][#C][C][=C],0.38303705190662385,5.4434499523877715
1410,3889,3889,N(C)=O,,Fourth Iter,[N][Branch1][C][C][=O],,
1411,3892,3892,N=NNCCON,,Fourth Iter,[N][=N][N][C][C][O][N],0.24388657846272005,5.384010497711811
1412,3894,3894,C(C)N,,Fourth Iter,[C][Branch1][C][C][N],0.47541188297581033,4.566428324311201
1413,3895,3895,CCCC=C=N,,Fourth Iter,[C][C][C][C][=C][=N],0.3777665806197575,5.019542134007039
1414,3897,3897,C1=C=NOC#CN1,,Fourth Iter,[C][=C][=N][O][C][#C][N][Ring1][#Branch1],0.4821229369904156,6.892496380578945
1415,3898,3898,C=NN=NCF,,Fourth Iter,[C][=N][N][=N][C][F],,
1416,3899,3899,CNN=CO,,Fourth Iter,[C][N][N][=C][O],0.22357748058816435,5.150172437594872
1417,3902,3902,N1CCN=NN1,,Fourth Iter,[N][C][C][N][=N][N][Ring1][=Branch1],0.6439090302806274,5.490095714908896
1418,3904,3904,C=C=CO,,Fourth Iter,[C][=C][=C][O],0.20385518029113442,5.300234088178359
1419,3906,3906,CCON=CC,,Fourth Iter,[C][C][O][N][=C][C],0.3707247603500898,4.369956988118444
1420,3907,3907,N=CC#CC=C,,Fourth Iter,[N][=C][C][#C][C][=C],0.30157925856773854,5.452382452309427
1421,3911,3911,C1=NN=C1N=NN,,Fourth Iter,[C][=N][N][=C][Ring1][Ring2][N][=N][N],0.41257447785731877,5.510698478481042
1422,3912,3912,C1=NC1=O,,Fourth Iter,[C][=N][C][Ring1][Ring1][=O],,
1423,3914,3914,NCCC,,Fourth Iter,[N][C][C][C],0.4888982398547003,3.7108882687803666
1424,3919,3919,C=CC=NF,,Fourth Iter,[C][=C][C][=N][F],,
1425,3920,3920,C(C)N=NN=C,,Fourth Iter,[C][Branch1][C][C][N][=N][N][=C],0.21921696282405773,5.3239665371900635
1426,3921,3921,C1#CC=C1C,,Fourth Iter,[C][#C][C][=C][Ring1][Ring2][C],0.4638898550159026,5.595725692032741
1427,3922,3922,C(=N)C#N,,Fourth Iter,[C][=Branch1][C][=N][C][#N],,
1428,3923,3923,C#CC#COC#N,,Fourth Iter,[C][#C][C][#C][O][C][#N],,
1429,3924,3924,OCCNO,,Fourth Iter,[O][C][C][N][O],0.26924222384853547,4.587720366588956
1430,3928,3928,OC=O,,Fourth Iter,[O][C][=O],,
1431,3929,3929,CCC=C=CF,,Fourth Iter,[C][C][C][=C][=C][F],,
1432,3930,3930,OONC(=NC#C)O,,Fourth Iter,[O][O][N][C][=Branch1][Ring2][=N][C][#C][O],0.17829339200304242,5.608021101471171
1433,3932,3932,C1#CN=N1,,Fourth Iter,[C][#C][N][=N][Ring1][Ring2],,
1434,3933,3933,C=C(C)NC=CF,,Fourth Iter,[C][=C][Branch1][C][C][N][C][=C][F],,
1435,3934,3934,C1NON1,,Fourth Iter,[C][N][O][N][Ring1][Ring2],0.5868380017787611,5.529225392526187
1436,3935,3935,C=C=NC=C=NNC,,Fourth Iter,[C][=C][=N][C][=C][=N][N][C],0.2416847716490712,5.918105018730382
1437,3937,3937,O=C=NC=CC=C,,Fourth Iter,[O][=C][=N][C][=C][C][=C],0.22472109253173553,5.348049440019503
1438,3938,3938,C(=CCCN)C#CC,,Fourth Iter,[C][=Branch1][Branch1][=C][C][C][N][C][#C][C],0.5610152081186859,4.484478205543569
1439,3939,3939,C(N)C=O,,Fourth Iter,[C][Branch1][C][N][C][=O],,
1440,3940,3940,C1#CON1,,Fourth Iter,[C][#C][O][N][Ring1][Ring2],0.58953483989772,6.394585927643243
1441,3942,3942,N=NC=O,,Fourth Iter,[N][=N][C][=O],,
1442,3945,3945,C1ON1,,Fourth Iter,[C][O][N][Ring1][Ring1],0.4230803933797478,5.528322375311375
1443,3948,3948,CNC=O,,Fourth Iter,[C][N][C][=O],,
1444,3950,3950,COF,,Fourth Iter,[C][O][F],,
1445,3951,3951,C(C=C=C=N)#C,,Fourth Iter,[C][Branch1][Branch1][C][=C][=C][=N][#C],0.28377607448359965,5.977972903237808
1446,3952,3952,FC=O,,Fourth Iter,[F][C][=O],,
1447,3955,3955,O=CNF,,Fourth Iter,[O][=C][N][F],,
1448,3956,3956,C#CNC=N,,Fourth Iter,[C][#C][N][C][=N],0.1683549958443706,5.5975097157013805
1449,3957,3957,NOCCC=NC,,Fourth Iter,[N][O][C][C][C][=N][C],0.2999501929690889,4.883112901557965
1450,3959,3959,C#CCCCCNC=COC,,Fourth Iter,[C][#C][C][C][C][C][N][C][=C][O][C],0.22422407297969993,4.432853993820139
1451,3961,3961,N=1CN=1,,Fourth Iter,[N][C][N][=Ring1][Ring1],,
1452,3964,3964,C(=C)=C=NC,,Fourth Iter,[C][=Branch1][C][=C][=C][=N][C],0.360920899968288,5.574759419843393
1453,3966,3966,C1=C=NC1=NC=C,,Fourth Iter,[C][=C][=N][C][Ring1][Ring2][=N][C][=C],0.5012505617967716,6.025078766942581
1454,3969,3969,C#CC=NNF,,Fourth Iter,[C][#C][C][=N][N][F],,
1455,3970,3970,C(#C)C=N,,Fourth Iter,[C][#Branch1][C][#C][C][=N],0.25746945917497793,5.491058168445918
1456,3971,3971,C#CNCONN=C,,Fourth Iter,[C][#C][N][C][O][N][N][=C],0.09674274893189308,5.653323040708405
1457,3973,3973,FN=C=NC=C=O,,Fourth Iter,[F][N][=C][=N][C][=C][=O],,
1458,3974,3974,C=C=C=C=C,,Fourth Iter,[C][=C][=C][=C][=C],0.3519016647991689,5.499691964222091
1459,3976,3976,OC=NC,,Fourth Iter,[O][C][=N][C],0.37969372217280317,5.236078235335551
1460,3978,3978,C1=C=NO1,,Fourth Iter,[C][=C][=N][O][Ring1][Ring2],,
1461,3980,3980,NC=C=COC=C,,Fourth Iter,[N][C][=C][=C][O][C][=C],0.4202161626641596,5.738043670788734
1462,3981,3981,OC#CN=C=N,,Fourth Iter,[O][C][#C][N][=C][=N],0.29833209370750924,6.054704468224545
1463,3982,3982,NCNF,,Fourth Iter,[N][C][N][F],,
1464,3983,3983,C1#CNC1=NN=C=N,,Fourth Iter,[C][#C][N][C][Ring1][Ring2][=N][N][=C][=N],0.31743571659908243,6.4914663374117
1465,3985,3985,C(=O)=NNF,,Fourth Iter,[C][=Branch1][C][=O][=N][N][F],,
1466,3986,3986,O=C=O,,Fourth Iter,[O][=C][=O],,
1467,3988,3988,C#1CCC#1,,Fourth Iter,[C][C][C][C][#Ring1][Ring2],,
1468,3989,3989,C#CCC=O,,Fourth Iter,[C][#C][C][C][=O],,
1469,3991,3991,CCCCCCC=O,,Fourth Iter,[C][C][C][C][C][C][C][=O],,
1470,3992,3992,C1(C)=C=C1,,Fourth Iter,[C][Branch1][C][C][=C][=C][Ring1][Ring2],0.44298706093333423,5.349089120102957
1471,3993,3993,N1NC=NC1C,,Fourth Iter,[N][N][C][=N][C][Ring1][Branch1][C],0.61268913268026,5.493748227447532
1472,3995,3995,O=NCC#N,,Fourth Iter,[O][=N][C][C][#N],,
1473,3997,3997,C#CCOF,,Fourth Iter,[C][#C][C][O][F],,
